,requests,requests_duration_mean,num_pods,pod_cpu_limit,node_cores,node_mem,pod_mem_limit,pod_util_cpu_avg,pod_util_mem_avg,total_cpu_util,total_mem_util
941,34121.0,660.3299095046192,1,0.2,4.0,15.674213409423828,0.1953125,0.15200000000000002,0.058135986328125,0.15200000000000002,0.058135986328125
942,34129.0,3.0419102963462628,1,0.5,4.0,15.674213409423828,0.48828125,0.206,0.05677032470703125,0.206,0.05677032470703125
943,34149.0,2.1827948390582605,1,2.0,2.0,3.8617095947265625,3.8617095947265625,0.21,0.059024810791015625,0.21,0.059024810791015625
944,34188.0,754.7142412253147,2,0.1,4.0,15.674213409423828,0.09765625,0.098,0.053529739379882806,0.196,0.10705947875976561
945,34261.0,1.8611900831849628,1,1.0,4.0,15.674213409423828,1.953125,0.178,0.057964324951171875,0.178,0.057964324951171875
946,34272.0,1.292651183794351,1,1.0,1.0,0.9715576171875,0.9715576171875,0.195,0.05800628662109375,0.195,0.05800628662109375
947,34275.0,1.9886154651203485,1,1.0,4.0,15.674213409423828,1.953125,0.156,0.055912017822265625,0.156,0.055912017822265625
948,34295.0,636.0661925363133,1,0.2,4.0,15.674213409423828,0.1953125,0.165,0.08198928833007812,0.165,0.08198928833007812
949,34295.0,2.2465266806239748,1,0.5,4.0,15.674213409423828,0.48828125,0.185,0.061656951904296875,0.185,0.061656951904296875
950,34380.0,745.6789291243707,2,0.1,4.0,15.674213409423828,0.09765625,0.092,0.05258369445800781,0.184,0.10516738891601562
951,34464.0,1.5133912323293817,3,0.2,4.0,15.674213409423828,0.1953125,0.05766666666666668,0.05202484130859375,0.17300000000000004,0.15607452392578125
952,34480.0,1.2385927459686834,1,1.0,4.0,15.674213409423828,0.9765625,0.167,0.060794830322265625,0.167,0.060794830322265625
953,34499.0,1.7525815248558079,2,1.0,4.0,15.674213409423828,0.9765625,0.0965,0.05410575866699219,0.193,0.10821151733398438
954,34532.0,2.7764119181628804,1,2.0,2.0,3.8617095947265625,3.8617095947265625,0.191,0.062591552734375,0.191,0.062591552734375
955,34536.0,738.6534252001017,2,0.1,4.0,15.674213409423828,0.09765625,0.08900000000000001,0.05454254150390624,0.17800000000000002,0.10908508300781249
956,34587.0,758.7136557878665,2,0.1,4.0,15.674213409423828,0.09765625,0.08950000000000001,0.05377006530761718,0.17900000000000002,0.10754013061523436
957,34593.0,769.5572387177144,2,0.1,4.0,15.674213409423828,0.09765625,0.07750000000000001,0.05249977111816406,0.15500000000000003,0.10499954223632812
958,34599.0,1.7591598742738241,1,1.0,1.0,0.9715576171875,0.9715576171875,0.19,0.05892181396484375,0.19,0.05892181396484375
959,34612.0,1.969382633277498,3,1.0,4.0,15.674213409423828,0.48828125,0.06266666666666666,0.049952189127604164,0.188,0.1498565673828125
960,34612.0,730.5454995533049,2,0.1,4.0,15.674213409423828,0.09765625,0.091,0.05382347106933594,0.182,0.10764694213867188
961,34749.0,736.2792748841429,2,0.1,4.0,15.674213409423828,0.09765625,0.08500000000000002,0.05168724060058594,0.17000000000000004,0.10337448120117188
962,34759.0,670.0174213054191,1,0.2,4.0,15.674213409423828,0.1953125,0.16100000000000003,0.08472824096679688,0.16100000000000003,0.08472824096679688
963,34790.0,1.2223884858292628,1,2.0,2.0,7.799198150634766,7.799198150634766,0.152,0.055881500244140625,0.152,0.055881500244140625
