,requests,requests_duration_mean,num_pods,pod_cpu_limit,node_cores,node_mem,pod_mem_limit,pod_util_cpu_avg,pod_util_mem_avg,total_cpu_util,total_mem_util
150,403.0,16.702214131513635,1,1.0,1.0,1.9559326171875,1.9559326171875,0.073,0.0444183349609375,0.073,0.0444183349609375
151,404.0,59.03942957673266,2,0.1,2.0,7.799198150634766,0.09765625,0.029500000000000005,0.034961700439453125,0.05900000000000001,0.06992340087890625
152,407.0,1684.7799356658486,1,0.1,1.0,0.4793853759765625,0.09765625,0.08000000000000002,0.051853179931640625,0.08000000000000002,0.051853179931640625
153,407.0,2192.292815282555,1,0.1,4.0,15.674213409423828,0.09765625,0.07900000000000001,0.074249267578125,0.07900000000000001,0.074249267578125
154,407.0,1121.7051568550369,1,0.1,1.0,1.9559326171875,0.09765625,0.062,0.07325363159179688,0.062,0.07325363159179688
155,407.0,15.707386977886994,3,1.0,4.0,15.674213409423828,0.48828125,0.023000000000000003,0.03048960367838542,0.069,0.09146881103515626
156,412.0,69.21836713349514,2,0.1,1.0,0.9715576171875,0.09765625,0.033499999999999995,0.056346893310546875,0.06699999999999999,0.11269378662109375
157,417.0,16.86894297601919,2,0.5,4.0,15.674213409423828,0.48828125,0.035500000000000004,0.04797172546386719,0.07100000000000001,0.09594345092773438
158,419.0,68.55459424582341,3,0.1,1.0,0.9715576171875,0.09765625,0.019,0.036235809326171875,0.056999999999999995,0.10870742797851562
159,419.0,16.534651572792356,1,0.5,4.0,15.674213409423828,0.48828125,0.075,0.05499267578125,0.075,0.05499267578125
160,420.0,16.666636309523803,1,0.5,2.0,3.8617095947265625,0.48828125,0.068,0.050731658935546875,0.068,0.050731658935546875
161,420.0,16.207843883333332,2,1.0,4.0,15.674213409423828,0.48828125,0.034,0.0323944091796875,0.068,0.064788818359375
162,421.0,15.962596384798099,1,1.0,2.0,3.8617095947265625,0.48828125,0.071,0.0451202392578125,0.071,0.0451202392578125
163,424.0,18.19210710141509,2,0.5,2.0,3.8617095947265625,0.48828125,0.0325,0.025815963745117188,0.065,0.051631927490234375
164,426.0,16.49264890610328,1,1.0,2.0,7.799198150634766,0.9765625,0.074,0.045379638671875,0.074,0.045379638671875
165,428.0,16.12231094158877,1,1.0,2.0,7.799198150634766,0.48828125,0.065,0.047367095947265625,0.065,0.047367095947265625
166,428.0,17.239912817757002,1,0.2,2.0,7.799198150634766,0.1953125,0.061,0.0523529052734375,0.061,0.0523529052734375
167,432.0,15.90207999074074,3,1.0,4.0,15.674213409423828,0.9765625,0.02266666666666667,0.03553009033203125,0.068,0.10659027099609375
168,433.0,26.262273152424953,1,0.2,1.0,0.9715576171875,0.1953125,0.07500000000000001,0.053241729736328125,0.07500000000000001,0.053241729736328125
169,433.0,16.072921327944577,1,1.0,4.0,15.674213409423828,1.953125,0.074,0.0471343994140625,0.074,0.0471343994140625
170,441.0,2213.7471695691584,1,0.1,2.0,7.799198150634766,0.09765625,0.082,0.07525634765625,0.082,0.07525634765625
171,441.0,16.47099024263037,3,1.0,4.0,15.674213409423828,1.953125,0.02366666666666667,0.02834192911783854,0.07100000000000001,0.08502578735351562
172,442.0,22.49846171945703,3,0.2,4.0,15.674213409423828,0.1953125,0.02466666666666667,0.030265808105468747,0.07400000000000001,0.09079742431640624
173,447.0,16.46145092393737,1,1.0,1.0,0.4793853759765625,0.4793853759765625,0.072,0.054412841796875,0.072,0.054412841796875
174,448.0,23.188795013392838,1,0.2,4.0,15.674213409423828,0.1953125,0.074,0.05175399780273437,0.074,0.05175399780273437
175,449.0,16.12372963474388,1,1.0,4.0,15.674213409423828,0.48828125,0.073,0.045501708984375,0.073,0.045501708984375
176,449.0,16.46252108017817,2,0.5,2.0,3.8617095947265625,0.48828125,0.028499999999999998,0.026046752929687497,0.056999999999999995,0.05209350585937499
177,451.0,16.269365117516614,1,1.0,2.0,3.8617095947265625,0.9765625,0.078,0.0439300537109375,0.078,0.0439300537109375
178,456.0,18.26768010307018,2,0.5,2.0,7.799198150634766,0.48828125,0.034,0.04598999023437501,0.068,0.09197998046875001
179,458.0,16.262411735807852,1,1.0,2.0,3.8617095947265625,1.953125,0.074,0.048748016357421875,0.074,0.048748016357421875
180,461.0,64.74899952711492,3,0.1,1.0,1.9559326171875,0.09765625,0.020666666666666667,0.04610570271809896,0.062,0.13831710815429688
181,461.0,19.10195937960953,1,0.2,1.0,1.9559326171875,0.1953125,0.061,0.054534912109375,0.061,0.054534912109375
182,472.0,15.96952797669491,2,2.0,4.0,15.674213409423828,3.90625,0.0325,0.04749298095703125,0.065,0.0949859619140625
183,473.0,65.49450742071885,2,0.1,2.0,3.8617095947265625,0.09765625,0.0365,0.05593681335449219,0.073,0.11187362670898438
184,477.0,22.23686033962263,1,0.2,1.0,0.9715576171875,0.1953125,0.08000000000000002,0.08200454711914062,0.08000000000000002,0.08200454711914062
185,480.0,15.515236206249995,1,1.0,2.0,7.799198150634766,1.953125,0.073,0.051456451416015625,0.073,0.051456451416015625
186,482.0,21.604892701244797,1,0.2,1.0,1.9559326171875,0.1953125,0.067,0.054561614990234375,0.067,0.054561614990234375
187,483.0,21.673437960662515,2,0.2,4.0,15.674213409423828,0.1953125,0.036,0.0479278564453125,0.072,0.095855712890625
188,484.0,46.20603266528926,2,0.1,4.0,15.674213409423828,0.09765625,0.0355,0.047481536865234375,0.071,0.09496307373046875
189,485.0,18.679828274226814,1,0.2,2.0,3.8617095947265625,0.1953125,0.068,0.04967498779296875,0.068,0.04967498779296875
190,487.0,16.584945827515412,1,1.0,1.0,0.9715576171875,0.9715576171875,0.075,0.048412322998046875,0.075,0.048412322998046875
191,488.0,15.771973610655744,1,0.5,2.0,7.799198150634766,0.48828125,0.079,0.045970916748046875,0.079,0.045970916748046875
192,492.0,27.453719833333317,2,0.2,2.0,7.799198150634766,0.1953125,0.037500000000000006,0.04492759704589844,0.07500000000000001,0.08985519409179688
193,494.0,52.79230733805665,3,0.1,4.0,15.674213409423828,0.09765625,0.024,0.041229248046875,0.07200000000000001,0.123687744140625
194,495.0,14.46343714545455,1,2.0,4.0,15.674213409423828,3.90625,0.073,0.044872283935546875,0.073,0.044872283935546875
195,496.0,25.26336744959676,1,0.2,1.0,1.9559326171875,0.1953125,0.08100000000000002,0.058582305908203125,0.08100000000000002,0.058582305908203125
196,496.0,16.27752652822581,1,2.0,2.0,3.8617095947265625,3.8617095947265625,0.061,0.046222686767578125,0.061,0.046222686767578125
197,497.0,15.685764768611687,2,1.0,4.0,15.674213409423828,1.953125,0.042,0.03949165344238281,0.084,0.07898330688476562
198,497.0,217.18752875855137,2,0.1,1.0,1.9559326171875,0.09765625,0.038500000000000006,0.06669998168945314,0.07700000000000001,0.13339996337890628
199,507.0,1243.5997713668644,1,0.5,4.0,15.674213409423828,0.48828125,0.378,0.053585052490234375,0.378,0.053585052490234375
200,508.0,15.92187252952754,1,2.0,4.0,15.674213409423828,7.8125,0.071,0.05181121826171875,0.071,0.05181121826171875
201,508.0,66.3088610846457,3,0.1,2.0,3.8617095947265625,0.09765625,0.027999999999999997,0.04423014322916667,0.08399999999999999,0.1326904296875
